151,P22-R03-BaconAndEggs,69403,69498,2,17,22
152,P10-R06-GreekSalad,19271,19303,2,2,2
154,P14-R01-PastaSalad,14069,14103,4,4,4
155,P02-R01-PastaSalad,12459,12635,3,3,3
158,P13-R01-PastaSalad,36707,36731,2,2,2
160,P21-R03-BaconAndEggs,27236,27724,0,0,0
161,P18-R03-BaconAndEggs,5715,5747,1,11,14
162,P21-R04-ContinentalBreakfast,22885,22931,1,1,1
165,P22-R03-BaconAndEggs,29302,29360,1,1,1
166,P20-R04-ContinentalBreakfast,24644,25002,15,46,86
173,OP01-R03-BaconAndEggs,22483,22500,2,20,48
177,OP02-R05-Cheeseburger,4747,4887,2,3,47
180,OP01-R02-TurkeySandwich,4024,4348,3,3,3
181,P24-R03-BaconAndEggs,9360,9389,2,6,7
182,P13-R01-PastaSalad,63708,63891,3,9,11
183,P07-R01-PastaSalad,61967,62053,2,32,52
184,OP04-R02-TurkeySandwich,4082,4110,5,30,51
188,OP02-R04-ContinentalBreakfast,10718,10791,1,1,1
193,P10-R05-Cheeseburger,23836,23857,2,6,7
194,P07-R01-PastaSalad,29670,29694,5,2,5
195,P08-R01-PastaSalad,37779,38303,9,13,75
196,OP04-R06-GreekSalad,7996,8023,1,34,103
203,OP01-R05-Cheeseburger,9858,9884,1,1,1
206,OP02-R07-Pizza,12073,12116,2,15,63
207,P02-R03-BaconAndEggs,42344,42365,2,17,22
209,P19-R04-ContinentalBreakfast,19786,19831,5,14,18
212,P21-R03-BaconAndEggs,19691,19830,0,0,0
213,OP01-R01-PastaSalad,41712,41746,15,19,78
214,P09-R01-PastaSalad,15606,15695,3,3,3
215,P13-R01-PastaSalad,33779,33876,5,16,21
216,P02-R05-Cheeseburger,12919,12999,8,22,31
217,OP03-R04-ContinentalBreakfast,6241,6280,1,1,1
218,P13-R01-PastaSalad,43457,43528,3,7,8
219,P15-R01-PastaSalad,3346,3451,15,46,86
221,P09-R01-PastaSalad,28687,28748,3,7,8
223,P23-R03-BaconAndEggs,42398,42477,8,13,99
226,OP06-R04-ContinentalBreakfast,8116,8252,7,6,36
228,P10-R01-PastaSalad,6690,7233,3,3,3
229,P12-R02-TurkeySandwich,5438,5823,12,21,42
230,P10-R05-Cheeseburger,20102,20128,5,12,19
231,P04-R06-GreekSalad,20355,20372,1,25,37
236,P25-R06-GreekSalad,64171,64202,7,5,33
238,P18-R03-BaconAndEggs,37322,37407,1,33,57
239,P22-R03-BaconAndEggs,94729,94769,9,2,25
241,P22-R03-BaconAndEggs,94390,94430,18,48,95
244,P22-R03-BaconAndEggs,64677,64990,9,2,25
250,P16-R03-BaconAndEggs,2421,2473,2,16,29
251,OP04-R01-PastaSalad,21247,21268,5,16,21
252,P23-R03-BaconAndEggs,46902,46952,5,12,19
253,P09-R01-PastaSalad,21938,21964,5,23,32
254,P12-R02-TurkeySandwich,13942,14027,1,1,1
255,P13-R01-PastaSalad,44989,45025,5,16,21
257,P09-R02-TurkeySandwich,11169,11238,5,37,74
258,P04-R06-GreekSalad,7217,7256,1,5,6
263,P21-R05-Cheeseburger,4090,4141,1,25,37
269,P18-R03-BaconAndEggs,27840,28040,8,18,23
272,OP02-R06-GreekSalad,12029,12097,7,35,104
273,P10-R05-Cheeseburger,16790,16870,8,22,31
274,P05-R02-TurkeySandwich,11001,11098,2,6,7
276,OP02-R04-ContinentalBreakfast,11899,11970,6,8,9
277,OP03-R01-PastaSalad,23007,23028,2,2,2
280,OP01-R05-Cheeseburger,2698,2744,2,30,46
281,P26-R05-Cheeseburger,13720,13786,6,8,9
283,P13-R01-PastaSalad,66827,66884,7,6,36
287,OP02-R07-Pizza,13918,14081,0,0,0
289,P06-R02-TurkeySandwich,7825,7887,2,24,35
291,OP05-R03-BaconAndEggs,5334,5454,1,5,6
292,P04-R01-PastaSalad,49803,50019,15,44,84
294,P16-R03-BaconAndEggs,11277,11331,1,1,1
295,P14-R02-TurkeySandwich,5212,5278,5,21,30
297,P13-R01-PastaSalad,43414,43457,3,7,8
298,P03-R01-PastaSalad,18727,18945,15,46,86
302,P15-R01-PastaSalad,24912,25092,3,9,11
303,OP01-R03-BaconAndEggs,13339,13381,5,34,90
304,OP02-R03-BaconAndEggs,16690,16731,7,25,97
308,P05-R01-PastaSalad,21653,21756,8,23,100
309,P22-R03-BaconAndEggs,76089,76203,2,17,22
312,P13-R01-PastaSalad,16062,16124,2,15,63
317,P24-R03-BaconAndEggs,27359,27423,2,2,2
319,P20-R03-BaconAndEggs,29438,29511,2,20,48
320,OP02-R06-GreekSalad,4146,4166,2,3,47
321,P17-R04-ContinentalBreakfast,6012,6038,2,6,7
322,OP03-R07-Pizza,8619,8762,0,0,0
323,P17-R04-ContinentalBreakfast,13778,13831,7,5,33
328,P17-R04-ContinentalBreakfast,27886,27912,5,2,5
329,P09-R01-PastaSalad,34209,34292,3,10,13
335,P02-R04-ContinentalBreakfast,23293,23380,8,13,99
339,OP06-R07-Pizza,8456,8502,7,1,10
340,P09-R01-PastaSalad,27522,27740,3,7,8
344,P09-R01-PastaSalad,55116,55146,9,13,75
346,OP01-R05-Cheeseburger,8326,8537,12,21,42
348,P18-R03-BaconAndEggs,21057,21261,0,0,0
349,OP02-R06-GreekSalad,5278,5425,2,7,61
352,P06-R01-PastaSalad,32201,32239,5,28,43
353,P11-R02-TurkeySandwich,12700,12914,1,34,103
354,P18-R04-ContinentalBreakfast,16067,16126,0,0,0
355,P24-R03-BaconAndEggs,33399,33497,1,1,1
356,P05-R01-PastaSalad,15331,15687,3,3,3
361,P19-R03-BaconAndEggs,11740,11873,6,8,9
362,OP02-R03-BaconAndEggs,7585,7627,2,13,16
363,OP01-R06-GreekSalad,17234,17290,5,3,39
364,OP03-R05-Cheeseburger,17132,17186,6,8,9
366,OP01-R01-PastaSalad,18874,18897,2,3,47
367,P09-R01-PastaSalad,50158,50188,2,23,44
368,P05-R01-PastaSalad,44738,44779,2,28,41
373,P14-R01-PastaSalad,32302,32706,12,10,64
377,P20-R04-ContinentalBreakfast,3903,3967,0,0,0
379,OP03-R05-Cheeseburger,4966,5011,8,20,49
380,OP04-R03-BaconAndEggs,18532,18613,8,18,23
381,OP01-R04-ContinentalBreakfast,2971,3046,1,6,24
382,OP01-R01-PastaSalad,5099,5299,3,3,3
384,P13-R01-PastaSalad,12180,12291,0,0,0
385,P11-R01-PastaSalad,4278,4480,15,46,86
386,OP03-R01-PastaSalad,7395,7413,5,2,5
387,P06-R02-TurkeySandwich,5869,5934,3,3,3
389,P02-R03-BaconAndEggs,46126,46350,9,2,25
392,P11-R01-PastaSalad,47307,47351,1,25,37
396,P14-R01-PastaSalad,23806,23862,9,26,38
398,OP02-R01-PastaSalad,7448,7467,2,2,2
399,OP01-R01-PastaSalad,16183,16227,2,10,54
402,P04-R01-PastaSalad,32709,32882,14,36,66
404,P22-R03-BaconAndEggs,63734,63806,5,20,28
405,OP01-R03-BaconAndEggs,4987,6225,14,36,66
406,P22-R03-BaconAndEggs,50366,50412,5,6,12
407,OP03-R01-PastaSalad,7660,7751,0,0,0
408,P12-R01-PastaSalad,27585,27642,3,15,20
410,OP04-R04-ContinentalBreakfast,9046,9065,2,2,2
411,P22-R03-BaconAndEggs,10323,10437,9,26,38
416,P13-R01-PastaSalad,4720,4864,2,16,29
417,OP02-R06-GreekSalad,12465,12536,1,6,24
418,P06-R02-TurkeySandwich,2779,2840,2,6,7
419,P21-R03-BaconAndEggs,31619,31679,2,30,46
420,OP03-R04-ContinentalBreakfast,3409,3436,5,6,12
423,P09-R02-TurkeySandwich,5949,6030,2,3,47
424,P17-R04-ContinentalBreakfast,26993,27025,4,4,4
426,P05-R01-PastaSalad,34804,35006,9,50,98
427,P17-R03-BaconAndEggs,27150,27189,5,24,34
428,P13-R01-PastaSalad,22013,22111,5,2,5
429,P03-R01-PastaSalad,16858,16909,1,11,14
430,P04-R05-Cheeseburger,3499,3583,2,38,83
431,P24-R03-BaconAndEggs,26654,26709,2,2,2
433,OP03-R05-Cheeseburger,23364,23389,5,3,39
434,P06-R02-TurkeySandwich,3332,3362,2,12,15
435,P24-R03-BaconAndEggs,60070,60207,1,5,6
436,P09-R01-PastaSalad,45152,45645,9,50,98
438,OP03-R06-GreekSalad,19799,19834,2,34,58
440,P02-R01-PastaSalad,16316,16340,3,9,11
441,P15-R01-PastaSalad,23627,23675,2,2,2
442,P15-R01-PastaSalad,16991,17129,3,7,8
448,P06-R02-TurkeySandwich,3007,3038,5,6,12
449,P25-R06-GreekSalad,45263,45295,5,31,65
450,P14-R01-PastaSalad,2512,2550,2,40,72
452,OP02-R05-Cheeseburger,2701,2731,7,1,10
453,P21-R06-GreekSalad,16600,16696,3,10,13
455,P17-R04-ContinentalBreakfast,28001,28061,5,13,17
457,P10-R05-Cheeseburger,12277,12305,1,1,1
458,P02-R06-GreekSalad,6086,6104,3,7,8
460,P03-R01-PastaSalad,22891,22921,5,27,60
467,P18-R03-BaconAndEggs,7399,7434,7,5,33
469,OP03-R01-PastaSalad,1159,1198,4,4,4
470,OP01-R06-GreekSalad,2632,2665,1,25,37
472,P17-R04-ContinentalBreakfast,8639,8824,1,30,81
474,OP01-R07-Pizza,2953,2991,5,14,18
475,OP02-R01-PastaSalad,13468,13486,7,1,10
476,P02-R01-PastaSalad,16587,16626,3,9,11
479,P14-R01-PastaSalad,40512,40589,2,17,22
480,P22-R03-BaconAndEggs,30577,30618,11,4,27
482,P23-R03-BaconAndEggs,4256,4294,2,13,16
484,P11-R01-PastaSalad,27625,28486,3,9,11
486,P05-R01-PastaSalad,32352,32386,6,8,9
490,P11-R01-PastaSalad,19747,20230,0,0,0
493,P23-R03-BaconAndEggs,49231,49339,1,1,1
494,P06-R01-PastaSalad,15003,15045,3,3,3
495,P13-R01-PastaSalad,52412,52471,2,27,40
496,P11-R01-PastaSalad,57952,58264,9,20,62
497,P22-R03-BaconAndEggs,69142,69188,7,5,33
499,P21-R04-ContinentalBreakfast,16557,17076,0,0,0
500,P17-R03-BaconAndEggs,8190,8214,0,0,0
501,P01-R02-TurkeySandwich,3792,3841,5,34,90
504,P13-R01-PastaSalad,72966,73010,2,32,52
506,OP01-R06-GreekSalad,21562,21589,2,6,7
508,P19-R04-ContinentalBreakfast,13018,13068,5,13,17
509,P26-R05-Cheeseburger,45332,45531,9,20,62
510,OP06-R02-TurkeySandwich,9670,9707,2,2,2
511,OP03-R04-ContinentalBreakfast,8385,8515,15,46,86
512,OP01-R02-TurkeySandwich,14081,14128,5,14,18
513,P14-R02-TurkeySandwich,4737,4926,12,21,42
514,P07-R01-PastaSalad,64979,65049,2,2,2
515,P15-R01-PastaSalad,14640,14685,3,7,8
516,P23-R03-BaconAndEggs,49339,49382,5,6,12
517,P02-R03-BaconAndEggs,25563,25696,2,24,35
519,P25-R06-GreekSalad,35072,35121,2,7,61
521,P08-R01-PastaSalad,9558,9615,3,3,3
524,P03-R01-PastaSalad,8043,8075,5,13,17
526,OP01-R02-TurkeySandwich,13828,13896,5,6,12
527,OP03-R03-BaconAndEggs,13136,13162,5,2,5
534,P08-R01-PastaSalad,22843,22960,3,7,8
535,P02-R01-PastaSalad,24004,24090,8,23,100
536,OP03-R01-PastaSalad,27980,28000,5,2,5
537,OP03-R02-TurkeySandwich,4655,4709,1,1,1
540,P23-R03-BaconAndEggs,19495,20067,14,45,85
541,OP01-R06-GreekSalad,21277,21313,14,36,66
544,OP01-R02-TurkeySandwich,13348,13385,2,24,35
549,P25-R06-GreekSalad,22661,22741,5,13,17
550,P23-R03-BaconAndEggs,4929,4983,1,5,6
551,P07-R01-PastaSalad,63139,63204,9,31,50
553,P22-R03-BaconAndEggs,77489,77550,9,2,25
554,OP02-R03-BaconAndEggs,19312,19372,4,4,4
560,P17-R03-BaconAndEggs,10981,11055,2,35,59
564,P14-R02-TurkeySandwich,17297,17360,5,6,12
565,P08-R01-PastaSalad,33435,33502,1,11,14
566,P13-R01-PastaSalad,53731,53944,3,10,13
569,P23-R03-BaconAndEggs,72956,73150,9,26,38
571,P20-R03-BaconAndEggs,20056,20139,6,8,9
572,P16-R03-BaconAndEggs,16523,16572,1,5,6
573,P02-R06-GreekSalad,10451,10474,3,21,73
577,OP03-R02-TurkeySandwich,8302,8358,5,3,39
578,P07-R01-PastaSalad,49604,49667,2,10,54
579,OP03-R02-TurkeySandwich,3845,3869,5,21,30
581,P18-R04-ContinentalBreakfast,25399,25456,1,1,1
582,P02-R03-BaconAndEggs,39377,39458,0,0,0
585,P09-R01-PastaSalad,28834,28885,3,7,8
586,OP01-R06-GreekSalad,8259,8278,2,3,47
596,P06-R01-PastaSalad,14800,14833,3,3,3
601,OP04-R05-Cheeseburger,1529,1639,0,0,0
602,P20-R03-BaconAndEggs,7106,7251,1,11,14
603,OP03-R06-GreekSalad,19712,19791,1,11,14
604,P02-R05-Cheeseburger,25990,26027,5,14,18
606,P15-R01-PastaSalad,50349,50475,0,0,0
607,P04-R01-PastaSalad,51669,51746,18,48,95
610,OP01-R06-GreekSalad,1395,1578,2,7,61
611,P19-R04-ContinentalBreakfast,15404,15491,5,28,43
612,OP05-R03-BaconAndEggs,7106,7147,5,13,17
613,P26-R05-Cheeseburger,10642,10674,2,43,82
614,P22-R03-BaconAndEggs,48132,48187,7,11,77
615,P19-R04-ContinentalBreakfast,5958,6188,0,0,0
617,OP03-R07-Pizza,9123,9147,5,35,105
619,P25-R06-GreekSalad,28102,28182,0,0,0
621,P13-R01-PastaSalad,81341,81505,15,46,86
622,P12-R01-PastaSalad,24595,24649,3,7,8
627,P10-R06-GreekSalad,7587,7606,5,14,18
629,P05-R01-PastaSalad,25383,25587,3,7,8
631,P23-R03-BaconAndEggs,26404,26438,5,2,5
632,OP01-R01-PastaSalad,10567,10622,5,15,70
634,P13-R01-PastaSalad,46760,46804,2,10,54
640,OP02-R04-ContinentalBreakfast,13341,13423,5,28,43
643,P09-R01-PastaSalad,19264,19550,14,36,66
646,P21-R03-BaconAndEggs,34067,34171,7,5,33
647,OP04-R05-Cheeseburger,1882,1916,1,30,81
648,P03-R01-PastaSalad,23241,23334,0,0,0
652,P12-R01-PastaSalad,20222,20568,3,7,8
653,P13-R01-PastaSalad,52285,52359,2,6,7
655,P02-R05-Cheeseburger,28582,28671,2,12,15
656,P22-R03-BaconAndEggs,63108,63184,9,20,62
658,OP04-R01-PastaSalad,25653,25690,5,6,12
661,P25-R06-GreekSalad,16133,16175,5,27,60
664,P25-R06-GreekSalad,58522,58543,2,2,2
666,P18-R04-ContinentalBreakfast,12406,12456,1,5,6
667,P13-R01-PastaSalad,41462,41491,2,2,2
668,OP01-R01-PastaSalad,24441,24459,2,2,2
669,OP02-R02-TurkeySandwich,8269,8309,5,21,30
670,P07-R01-PastaSalad,37200,37372,3,9,11
676,P14-R01-PastaSalad,34577,34970,3,10,13
678,P11-R02-TurkeySandwich,13018,13089,2,38,83
679,P06-R01-PastaSalad,19142,19169,3,15,20
680,P24-R03-BaconAndEggs,30239,30287,0,0,0
681,OP03-R05-Cheeseburger,4943,4966,8,20,49
682,OP02-R07-Pizza,13226,13271,3,15,20
685,P23-R03-BaconAndEggs,5608,5694,5,13,17
687,OP03-R03-BaconAndEggs,5026,5075,5,20,28
689,P02-R06-GreekSalad,6966,7001,9,26,38
690,P08-R01-PastaSalad,52980,53032,18,48,95
691,OP01-R03-BaconAndEggs,3225,3271,2,45,102
694,P22-R03-BaconAndEggs,64493,64578,18,48,95
696,P21-R05-Cheeseburger,7651,7706,1,1,1
697,P17-R04-ContinentalBreakfast,15054,15079,11,4,27
698,P24-R03-BaconAndEggs,14448,14510,2,17,22
700,OP04-R06-GreekSalad,4066,4336,3,7,8
701,P05-R01-PastaSalad,9655,9696,5,31,65
704,P11-R01-PastaSalad,17078,17114,3,15,20
705,P17-R04-ContinentalBreakfast,10046,10089,1,11,14
706,P21-R06-GreekSalad,34824,34914,2,17,22
707,P07-R01-PastaSalad,61354,61387,2,2,2
710,P02-R05-Cheeseburger,7932,7969,2,17,22
712,OP01-R04-ContinentalBreakfast,3381,3435,5,13,17
713,P13-R01-PastaSalad,89790,89939,13,29,45
716,P23-R03-BaconAndEggs,5021,5219,5,28,43
717,P18-R03-BaconAndEggs,29964,30023,1,6,24
719,P13-R01-PastaSalad,70747,70794,5,43,101
722,OP04-R01-PastaSalad,10005,10047,2,15,63
723,OP03-R05-Cheeseburger,3777,3798,2,20,48
726,OP03-R05-Cheeseburger,3560,3586,2,20,48
727,OP03-R04-ContinentalBreakfast,8598,8622,5,23,32
730,P14-R01-PastaSalad,23335,23374,5,23,32
732,P21-R05-Cheeseburger,22769,23300,9,31,50
734,P22-R03-BaconAndEggs,92121,92191,5,28,43
736,P11-R01-PastaSalad,1476,1554,0,0,0
737,P20-R03-BaconAndEggs,31707,31744,2,32,52
741,OP06-R06-GreekSalad,6995,7325,3,3,3
742,P24-R03-BaconAndEggs,13152,13212,0,0,0
743,P22-R03-BaconAndEggs,35046,35086,5,17,87
744,P04-R05-Cheeseburger,14227,14248,2,2,2
745,OP04-R05-Cheeseburger,2292,2319,2,2,2
749,OP01-R03-BaconAndEggs,7232,7260,14,36,66
750,P11-R01-PastaSalad,2321,2348,5,14,18
751,P10-R06-GreekSalad,2355,2457,2,21,53
755,P22-R03-BaconAndEggs,29799,29850,5,27,60
757,P23-R03-BaconAndEggs,64005,64242,5,13,17
759,P21-R04-ContinentalBreakfast,17792,17865,5,23,32
763,P08-R01-PastaSalad,7300,7399,3,3,3
764,OP06-R06-GreekSalad,4844,4881,5,2,5
766,OP04-R02-TurkeySandwich,4994,5313,5,3,39
769,P02-R05-Cheeseburger,23587,23704,2,38,83
770,P15-R01-PastaSalad,18265,18313,5,10,91
771,P17-R03-BaconAndEggs,40530,40653,5,20,28
772,P05-R02-TurkeySandwich,7859,8257,3,3,3
773,P20-R04-ContinentalBreakfast,15115,15238,0,0,0
775,P10-R05-Cheeseburger,18824,18907,8,22,31
777,OP03-R01-PastaSalad,2801,2837,5,2,5
780,P13-R01-PastaSalad,89298,89329,11,4,27
781,OP04-R01-PastaSalad,15619,15670,1,1,1
782,OP01-R07-Pizza,25426,25464,2,2,2
783,P11-R02-TurkeySandwich,15951,16013,16,47,89
785,P24-R03-BaconAndEggs,41039,41176,9,20,62
787,P07-R01-PastaSalad,24153,24189,5,3,39
788,P12-R01-PastaSalad,25143,25424,3,7,8
791,OP01-R01-PastaSalad,31914,31944,2,16,29
796,P25-R06-GreekSalad,39151,39314,3,21,73
801,P18-R03-BaconAndEggs,25819,26239,8,18,23
803,OP04-R06-GreekSalad,5986,6633,3,7,8
804,OP05-R04-ContinentalBreakfast,999,1021,2,2,2
805,P22-R03-BaconAndEggs,94343,94390,18,48,95
812,P17-R03-BaconAndEggs,35120,35144,5,20,28
813,P16-R03-BaconAndEggs,29679,29889,14,45,85
814,P04-R01-PastaSalad,2828,2910,0,0,0
815,P25-R06-GreekSalad,14490,14542,7,5,33
816,P20-R03-BaconAndEggs,17757,17820,1,11,14
817,OP06-R07-Pizza,5990,6094,6,49,96
821,P17-R03-BaconAndEggs,7296,7395,17,45,92
822,OP01-R07-Pizza,6779,6943,3,15,20
823,OP03-R05-Cheeseburger,6988,7021,8,20,49
826,P05-R02-TurkeySandwich,23651,24148,9,31,50
827,P07-R01-PastaSalad,27016,27067,5,2,5
829,P20-R03-BaconAndEggs,22829,22885,1,1,1
830,P02-R01-PastaSalad,14798,14816,3,9,11
831,P17-R03-BaconAndEggs,13872,14079,0,0,0
832,P13-R01-PastaSalad,23175,23362,0,0,0
834,P11-R01-PastaSalad,24258,24582,3,9,11
835,P20-R03-BaconAndEggs,8371,8485,5,13,17
838,P18-R03-BaconAndEggs,23155,23192,1,1,1
839,P14-R01-PastaSalad,9110,9138,4,4,4
842,P21-R06-GreekSalad,21395,21483,2,13,16
846,P05-R02-TurkeySandwich,3883,3922,2,21,53
847,OP02-R04-ContinentalBreakfast,11374,11411,5,6,12
848,OP01-R01-PastaSalad,17203,17232,2,12,15
851,P05-R01-PastaSalad,4863,4966,8,23,100
853,OP02-R02-TurkeySandwich,8929,9418,5,21,30
855,P20-R03-BaconAndEggs,33074,33132,5,20,28
858,P19-R03-BaconAndEggs,20453,20655,8,20,49
860,P20-R04-ContinentalBreakfast,24452,24556,2,23,44
861,OP01-R01-PastaSalad,7258,7331,1,1,1
863,OP01-R04-ContinentalBreakfast,2073,2112,2,12,15
864,P02-R05-Cheeseburger,21228,21332,8,22,31
867,OP01-R03-BaconAndEggs,16327,16362,5,2,5
872,P13-R01-PastaSalad,45767,45865,12,10,64
873,OP01-R06-GreekSalad,22182,22217,2,6,7
875,P21-R04-ContinentalBreakfast,13141,13718,10,19,26
876,P22-R03-BaconAndEggs,56449,56512,2,2,2
881,P22-R03-BaconAndEggs,75988,76044,11,4,27
884,P24-R03-BaconAndEggs,19198,19243,5,34,90
885,P10-R05-Cheeseburger,7853,7876,2,21,53
887,P02-R06-GreekSalad,17906,17926,7,1,10
888,P11-R01-PastaSalad,33243,33822,0,0,0
892,OP03-R03-BaconAndEggs,10207,10237,5,20,28
896,P02-R01-PastaSalad,22588,22603,3,15,20
898,P04-R05-Cheeseburger,17822,17872,1,1,1
900,OP06-R04-ContinentalBreakfast,4150,4194,4,4,4
902,P13-R01-PastaSalad,37185,37213,2,16,29
905,P13-R01-PastaSalad,5498,5612,2,2,2
906,OP01-R05-Cheeseburger,15694,15731,2,6,7
909,P11-R01-PastaSalad,66329,66951,9,31,50
912,P21-R06-GreekSalad,6956,6998,4,4,4
913,OP04-R05-Cheeseburger,10935,10972,2,37,67
914,P12-R01-PastaSalad,32085,32119,2,31,93
915,P25-R06-GreekSalad,23474,23523,5,16,21
917,P22-R03-BaconAndEggs,34664,34709,4,4,4
918,P16-R03-BaconAndEggs,31407,31506,0,0,0
923,P22-R03-BaconAndEggs,69203,69272,1,5,6
924,P06-R01-PastaSalad,14865,14915,3,3,3
927,P13-R01-PastaSalad,91999,92050,5,14,18
930,P14-R01-PastaSalad,56332,56428,9,50,98
931,P10-R05-Cheeseburger,24441,24471,5,2,5
932,P22-R03-BaconAndEggs,74475,74517,13,29,45
939,OP03-R04-ContinentalBreakfast,8893,8935,0,0,0
940,P04-R01-PastaSalad,42643,42718,2,7,61
941,P04-R06-GreekSalad,26735,27064,1,34,103
943,P08-R01-PastaSalad,9400,9455,3,3,3
950,P07-R01-PastaSalad,67003,67036,2,2,2
951,P13-R01-PastaSalad,71290,71331,2,2,2
956,P24-R03-BaconAndEggs,21038,21066,2,45,102
957,OP03-R06-GreekSalad,16090,16106,5,10,91
958,OP03-R01-PastaSalad,25642,25677,8,23,100
961,P12-R01-PastaSalad,25561,25688,3,7,8
962,OP03-R02-TurkeySandwich,8236,8272,5,21,30
964,P20-R04-ContinentalBreakfast,2139,2198,1,5,6
967,P11-R02-TurkeySandwich,6131,6445,12,21,42
969,P01-R01-PastaSalad,4598,4815,0,0,0
970,P25-R06-GreekSalad,26240,26290,2,31,93
972,P14-R01-PastaSalad,3073,3125,2,40,72
973,P04-R05-Cheeseburger,23223,23318,2,24,35
979,P02-R03-BaconAndEggs,33040,33071,2,17,22
981,P12-R01-PastaSalad,12105,12202,3,10,13
982,P02-R05-Cheeseburger,28070,28121,5,12,19
983,OP03-R04-ContinentalBreakfast,8357,8396,4,4,4
986,OP03-R04-ContinentalBreakfast,3116,3169,6,49,96
990,P19-R03-BaconAndEggs,14820,14908,2,12,15
993,OP01-R06-GreekSalad,20955,20985,2,6,7
995,P21-R05-Cheeseburger,22212,22463,9,31,50
996,P04-R01-PastaSalad,3009,3033,5,23,32
997,P21-R06-GreekSalad,31263,31329,2,32,52
999,P06-R01-PastaSalad,6735,6774,2,31,93
1001,P09-R01-PastaSalad,31927,31986,3,41,76
1002,P19-R03-BaconAndEggs,18147,18224,1,5,6
1004,P13-R01-PastaSalad,53405,53456,2,2,2
1006,P04-R06-GreekSalad,6544,6571,7,5,33
1010,OP04-R01-PastaSalad,10953,11142,3,9,11
